Method,Dataset,Feature Selection method,Classification method,No. genes,No. selected genes,Iterations,Initialized particles,Accuracy,Precision,Sensitivity,F-measure
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,81,500,20,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,81,500,20,0.7777777777777778,0.6749512670565303,0.7777777777777778,0.7218614718614719
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,245,500,20,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,245,500,20,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,245,500,20,0.75,0.7797619047619047,0.75,0.7175925925925926
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,245,500,20,0.7777777777777778,0.6686381357433989,0.7777777777777778,0.718855218855219
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,460,500,20,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,460,500,20,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,460,500,20,0.8055555555555556,0.8320279866332498,0.8055555555555556,0.7921075837742505
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,460,500,20,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,65,500,20,0.7222222222222222,0.6332846003898636,0.7222222222222222,0.673881673881674
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,65,500,20,0.7777777777777778,0.8121693121693121,0.7777777777777778,0.7529461279461278
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,65,500,20,0.7777777777777778,0.6686381357433989,0.7777777777777778,0.718855218855219
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,65,500,20,0.75,0.6555080721747388,0.75,0.6981386757601592
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,20,1000,10,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,20,1000,10,0.7777777777777778,0.6715969215969216,0.7777777777777778,0.7195378151260504
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,20,1000,10,0.7777777777777778,0.7706302794022092,0.7777777777777778,0.7661862990810359
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,20,1000,10,0.75,0.6666666666666666,0.75,0.7052881758764111
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,39,1000,10,0.8333333333333334,0.8522727272727272,0.8333333333333334,0.8028110233992587
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,39,1000,10,0.7222222222222222,0.6226851851851851,0.7222222222222222,0.6649831649831649
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,39,1000,10,0.7222222222222222,0.6882716049382717,0.7222222222222222,0.6779100529100529
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,39,1000,10,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,85,1000,10,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,85,1000,10,0.7777777777777778,0.6712962962962963,0.7777777777777778,0.7204396910279264
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,85,1000,10,0.7222222222222222,0.625,0.7222222222222222,0.6612862862862863
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,85,1000,10,0.7777777777777778,0.6749512670565303,0.7777777777777778,0.7218614718614719
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,199,1000,10,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,199,1000,10,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,199,1000,10,0.7222222222222222,0.7103174603174602,0.7222222222222222,0.6944444444444444
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,199,1000,10,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,466,1000,10,0.8055555555555556,0.6944444444444444,0.8055555555555556,0.7456922162804516
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,466,1000,10,0.75,0.6672396231219762,0.75,0.7044853294853295
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,466,1000,10,0.7777777777777778,0.7921075837742504,0.7777777777777778,0.7722403776325345
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,466,1000,10,0.7222222222222222,0.625,0.7222222222222222,0.6612862862862863
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,49,1000,10,0.7222222222222222,0.6381874298540965,0.7222222222222222,0.6774608833432363
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,49,1000,10,0.7222222222222222,0.6437908496732027,0.7222222222222222,0.6801346801346801
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,49,1000,10,0.8055555555555556,0.8194444444444444,0.8055555555555556,0.792229012817248
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,49,1000,10,0.7777777777777778,0.6742424242424243,0.7777777777777778,0.720899470899471
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,49,100,200,0.8055555555555556,0.7793622499504853,0.8055555555555556,0.7816257816257816
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,49,100,200,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,49,100,200,0.8055555555555556,0.8310185185185186,0.8055555555555556,0.7920474587141254
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,49,100,200,0.8055555555555556,0.827729044834308,0.8055555555555556,0.7757335257335257
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,27,100,200,0.8333333333333334,0.8472222222222222,0.8333333333333334,0.8200067905950258
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,27,100,200,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,27,100,200,0.7222222222222222,0.7175925925925927,0.7222222222222222,0.6971314324255501
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,27,100,200,0.6944444444444444,0.5923821548821548,0.6944444444444444,0.6314608068994034
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,74,100,200,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,74,100,200,0.75,0.7976190476190477,0.75,0.7314814814814815
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,74,100,200,0.6944444444444444,0.5902777777777778,0.6944444444444444,0.6304220887554222
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,74,100,200,0.7777777777777778,0.6749512670565303,0.7777777777777778,0.7218614718614719
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,170,100,200,0.7777777777777778,0.7552521008403361,0.7777777777777778,0.753908128908129
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,170,100,200,0.7222222222222222,0.625,0.7222222222222222,0.6612862862862863
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,170,100,200,0.7777777777777778,0.8111946532999165,0.7777777777777778,0.7652116402116401
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,170,100,200,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,461,100,200,0.7222222222222222,0.6352687273739905,0.7222222222222222,0.6721317181843498
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,461,100,200,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,461,100,200,0.6944444444444444,0.6186507936507937,0.6944444444444444,0.6466049382716048
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,461,100,200,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,73,100,200,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,73,100,200,0.75,0.6526939835763366,0.75,0.6966037183428487
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,73,100,200,0.7222222222222222,0.6183862433862433,0.7222222222222222,0.6620615831142147
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,73,100,200,0.7222222222222222,0.621653038319705,0.7222222222222222,0.6669389978213507
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,16,200,100,0.7777777777777778,0.6715969215969216,0.7777777777777778,0.7195378151260504
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,16,200,100,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,16,200,100,0.75,0.7469135802469136,0.75,0.7411459799230696
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,16,200,100,0.7222222222222222,0.6284722222222222,0.7222222222222222,0.6623931623931623
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,87,200,100,0.7222222222222222,0.7013305322128852,0.7222222222222222,0.6991943241943243
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,87,200,100,0.7222222222222222,0.6211361737677527,0.7222222222222222,0.6657407407407407
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,87,200,100,0.8055555555555556,0.8117283950617283,0.8055555555555556,0.805259335703092
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,87,200,100,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,94,200,100,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,94,200,100,0.75,0.6504046062869592,0.75,0.6948653198653199
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,94,200,100,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,94,200,100,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,216,200,100,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,216,200,100,0.6666666666666666,0.5868606701940036,0.6666666666666666,0.622276688453159
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,216,200,100,0.7777777777777778,0.7550705467372134,0.7777777777777778,0.7522585057414778
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,216,200,100,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,373,200,100,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,373,200,100,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,373,200,100,0.7222222222222222,0.7739139515455304,0.7222222222222222,0.7057840307840307
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,373,200,100,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,55,200,100,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,55,200,100,0.7777777777777778,0.6723057644110276,0.7777777777777778,0.7189153439153438
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,55,200,100,0.7222222222222222,0.627104377104377,0.7222222222222222,0.6623250044302674
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,55,200,100,0.75,0.6435185185185186,0.75,0.6910774410774411
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,44,1000,20,0.7777777777777778,0.7550705467372134,0.7777777777777778,0.7522585057414778
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,44,1000,20,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,44,1000,20,0.7777777777777778,0.814484126984127,0.7777777777777778,0.7484567901234568
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,44,1000,20,0.7777777777777778,0.8050218137937437,0.7777777777777778,0.7476677805625174
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,177,1000,20,0.7777777777777778,0.6715969215969216,0.7777777777777778,0.7195378151260504
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,177,1000,20,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,177,1000,20,0.7777777777777778,0.8029100529100529,0.7777777777777778,0.7638888888888888
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,177,1000,20,0.7777777777777778,0.6715969215969216,0.7777777777777778,0.7195378151260504
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,85,1000,20,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,85,1000,20,0.75,0.7808759867583397,0.75,0.7243265993265994
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,85,1000,20,0.75,0.7797619047619047,0.75,0.7175925925925926
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,85,1000,20,0.7222222222222222,0.6157407407407408,0.7222222222222222,0.6632996632996633
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,184,1000,20,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,184,1000,20,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,184,1000,20,0.75,0.740079365079365,0.75,0.7218720821661999
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,184,1000,20,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,475,1000,20,0.7777777777777778,0.6881313131313131,0.7777777777777778,0.730059700647936
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,475,1000,20,0.6666666666666666,0.5867446393762183,0.6666666666666666,0.6232323232323231
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,475,1000,20,0.7777777777777778,0.7771164021164021,0.7777777777777778,0.7657044299201162
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,475,1000,20,0.75,0.6435185185185186,0.75,0.6910774410774411
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,54,1000,20,0.6944444444444444,0.6098927875243665,0.6944444444444444,0.6484848484848484
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,54,1000,20,0.6666666666666666,0.564373897707231,0.6666666666666666,0.6075692917798181
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,54,1000,20,0.7222222222222222,0.6164021164021164,0.7222222222222222,0.6621621621621622
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,54,1000,20,0.6944444444444444,0.6078643578643579,0.6944444444444444,0.6425473092139758
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,12,50,500,0.7777777777777778,0.7592592592592593,0.7777777777777778,0.7568542568542568
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,12,50,500,0.7777777777777778,0.6723057644110276,0.7777777777777778,0.7189153439153438
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,12,50,500,0.8611111111111112,0.8580246913580247,0.8611111111111112,0.8532052551660395
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,12,50,500,0.75,0.7242063492063493,0.75,0.727805010893246
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,39,50,500,0.7777777777777778,0.6888401559454191,0.7777777777777778,0.7294372294372296
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,39,50,500,0.7777777777777778,0.6749512670565303,0.7777777777777778,0.7218614718614719
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,39,50,500,0.6944444444444444,0.6150793650793651,0.6944444444444444,0.6394997939115586
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,39,50,500,0.7777777777777778,0.6686381357433989,0.7777777777777778,0.718855218855219
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,42,50,500,0.7222222222222222,0.6419870978694509,0.7222222222222222,0.678030303030303
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,42,50,500,0.6944444444444444,0.6097105508870215,0.6944444444444444,0.6464646464646465
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,42,50,500,0.7222222222222222,0.6387485970819304,0.7222222222222222,0.6777721189485896
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,42,50,500,0.6944444444444444,0.5952380952380953,0.6944444444444444,0.6381381381381382
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,186,50,500,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,186,50,500,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,186,50,500,0.8611111111111112,0.8862433862433863,0.8611111111111112,0.8601125635439361
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,186,50,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,213,50,500,0.75,0.6504046062869592,0.75,0.6948653198653199
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,213,50,500,0.7222222222222222,0.621653038319705,0.7222222222222222,0.6669389978213507
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,213,50,500,0.7222222222222222,0.7168534080298785,0.7222222222222222,0.7128226711560044
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,213,50,500,0.7777777777777778,0.6712962962962963,0.7777777777777778,0.7204396910279264
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,42,50,500,0.6388888888888888,0.5614478114478114,0.6388888888888888,0.5920682587349254
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,42,50,500,0.6388888888888888,0.5711875843454791,0.6388888888888888,0.598543056514071
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,42,50,500,0.5833333333333334,0.501473063973064,0.5833333333333334,0.5347490347490347
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,42,50,500,0.6666666666666666,0.5867003367003367,0.6666666666666666,0.6185232851899518
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,13,500,50,0.8333333333333334,0.8524743230625583,0.8333333333333334,0.8213684463684464
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,13,500,50,0.7777777777777778,0.6715969215969216,0.7777777777777778,0.7195378151260504
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,13,500,50,0.7777777777777778,0.814484126984127,0.7777777777777778,0.7484567901234568
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,13,500,50,0.7777777777777778,0.8050218137937437,0.7777777777777778,0.7476677805625174
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,20,500,50,0.75,0.729108309990663,0.75,0.726972101972102
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,20,500,50,0.6388888888888888,0.5425925925925925,0.6388888888888888,0.5855780022446688
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,20,500,50,0.7222222222222222,0.7245370370370371,0.7222222222222222,0.7204735695447769
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,20,500,50,0.6944444444444444,0.5983946608946609,0.6944444444444444,0.6381381381381382
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,51,500,50,0.7222222222222222,0.6355820105820106,0.7222222222222222,0.6725589225589226
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,51,500,50,0.75,0.7826797385620916,0.75,0.7264309764309765
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,51,500,50,0.6388888888888888,0.6370192307692307,0.6388888888888888,0.6248409157891918
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,51,500,50,0.7222222222222222,0.6234567901234568,0.7222222222222222,0.6690433749257279
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,254,500,50,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,254,500,50,0.7222222222222222,0.625,0.7222222222222222,0.6612862862862863
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,254,500,50,0.7777777777777778,0.7550705467372134,0.7777777777777778,0.7522585057414778
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,254,500,50,0.7777777777777778,0.7552521008403361,0.7777777777777778,0.753908128908129
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,415,500,50,0.75,0.6610623781676414,0.75,0.7016594516594518
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,415,500,50,0.7777777777777778,0.8029100529100529,0.7777777777777778,0.7486383442265795
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,415,500,50,0.7777777777777778,0.8151455026455027,0.7777777777777778,0.7489686656353324
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,415,500,50,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,49,500,50,0.7777777777777778,0.6712962962962963,0.7777777777777778,0.7204396910279264
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,49,500,50,0.75,0.6395502645502646,0.75,0.6860856071382386
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,49,500,50,0.75,0.6433856104908737,0.75,0.6924001924001923
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,49,500,50,0.7222222222222222,0.623015873015873,0.7222222222222222,0.665915915915916
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,38,200,200,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,38,200,200,0.75,0.6445279866332498,0.75,0.691137566137566
