Type,211650_x_at,214344_at,216042_at,208013_s_at,202110_at,216753_at,206633_at,205999_x_at,204457_s_at,206778_at,216518_at,207494_s_at,34031_i_at,203332_s_at,218425_at,219746_at,215790_at,203933_at,217633_at,219017_at,215242_at,204629_at,219924_s_at,207925_at,221604_s_at,203651_at,222188_at,201900_s_at,201555_at,206712_at,216920_s_at,201919_at,215267_s_at,222005_s_at,65718_at,207293_s_at,218971_s_at,210081_at,201479_at,219523_s_at,205343_at,209990_s_at,201862_s_at,218209_s_at,205834_s_at,201253_s_at,221396_at,204846_at,216344_at,207391_s_at,209789_at,202816_s_at,216729_at,207124_s_at
1.0,0.054970997951876724,0.4068320519933427,0.13588576060266513,0.4188660801564027,0.6050630695679757,0.5480629539951603,0.3366299449173745,0.05309647229010717,0.3916689536611761,0.30496074232690973,0.2850380146320449,0.09595357200078422,0.3518046205403478,0.03287845340825475,0.19627086933773072,0.24862614487926707,0.3180630902149886,0.07690413368513548,0.3316863043202843,0.9175975461873171,0.1722347789235768,0.3536345776031443,0.6279817932261689,0.20738160626967841,0.46605209936102054,0.8378552605114825,0.24015934103031755,0.625833419189616,0.7870351820745564,0.5492905743973824,0.014983813633105922,0.738892492002303,0.28524804177545593,0.3356043401463525,0.27884764314110166,0.4253764069580465,0.7827923666612299,0.3335667600373498,0.579940647032656,0.2622301698812102,0.41102988803553325,0.3724573299041386,0.9328368196883933,0.8780707033600896,0.23488411152166497,0.07422378796665843,0.36320191158901133,0.45873624541513824,0.3109195402298843,0.58050216848385,0.24451476793248866,0.5805513917299523,0.13531907623088532,0.7013052529406505
1.0,0.11783743218523782,0.8007450265514788,0.2059026867237224,0.7754154447702819,0.15679324340586706,0.7830508474576258,0.6976715072608897,0.060576006312397915,0.6667969822028676,0.5478229835831531,0.6252331085927417,0.1931710964342298,0.3815504611643282,0.605458559100943,0.28071538424949666,0.4085761865112399,0.8016877637130796,0.3704133685136326,0.5527682756873147,0.8059526357086813,0.5448509676507983,0.7064505566470204,0.05566194860221228,0.3961417375577744,0.34012403329951435,0.4390300504881205,0.6696374316386474,0.24288006122779413,0.2863417114854141,0.6922306028798991,0.019972004560082073,0.3936688844032157,0.7177980852915595,0.7075447893010347,0.5826320408900825,0.8934366320713374,0.6463382808677214,0.7251011515717426,0.580556114147822,0.5312300421509776,0.8314981030813338,0.7650222118307248,0.47974712444594797,0.736437319743948,0.5572724219012434,0.7915761410554922,0.7617682198327401,0.8872124041347129,0.7262452107279711,0.6030301288315736,0.8385021097046425,0.5940835948951956,0.2363413731241281,0.5979897572127358
3.0,0.07077750504213495,0.4366331140524709,0.18091877845853102,0.4630987292277638,0.35813449735797076,0.5790556900726408,0.40135202804206027,0.032044186785608546,0.5252768989390071,0.36188436830835197,0.3574092669631304,0.16742919196055084,0.2184673329576797,0.06752960064218319,0.2130931807011145,0.2686927560366361,0.4283705043198707,0.34705364995602495,0.38173064740909857,0.875133747057565,0.2096694448368412,0.4176489849377851,0.7848171998676267,0.2749681827315977,0.7154020331785719,0.47779605687262433,0.3749915603267852,0.7026036530621264,0.38005270376477496,0.5550925681734259,0.005089205400907223,0.5363084524182564,0.44060052219320883,0.42198671040457625,0.3370850327843447,0.5167373191053949,0.6388272712444952,0.39814814814814775,0.20140399627063468,0.3006769702388543,0.4560932728786898,0.46259060088847215,0.718719246726868,0.7848377793236049,0.3338092038965383,0.8842108907720139,0.44313022700119614,0.4847449149716572,0.37892720306513644,0.7160659423483497,0.42869198312236434,0.815725181989085,0.1391121109434178,0.7382022758911353
3.0,0.0623348603054988,0.4562098755647143,0.1767945264262045,0.4331622678396886,0.2754821840778065,0.4768765133171904,0.35440660991487044,0.3701136450810421,0.3393986153758525,0.28310135617416116,0.40345717974465617,0.15836789916864005,0.5085708354340275,0.017927620576627303,0.19811006643306708,0.24546211490424585,0.35422945549527834,0.2656464379947227,0.35347776510832635,0.6338290890933735,0.24807529312049698,0.3777013752455782,0.37449207115615196,0.37276441824636564,0.46966021863724666,0.5810826839670563,0.32712173384646775,0.9375873894293753,0.743947542802546,0.5584682736431247,0.4453583849228683,0.22819124516312378,0.33093994778067765,0.42265960131213853,0.32025401414631693,0.40520391755591645,0.5740050562714076,0.37044817927171,0.6450765677653666,0.2741090816196199,0.4246321828444521,0.36216974514846884,0.6134436580354121,0.5927053453491005,0.31835740678535196,0.566645604134027,0.370489844683396,0.48549516505501583,0.3379310344827604,0.5853437318361535,0.42805907172995983,0.29705421991072334,0.19600193638408744,0.422840649305866
1.0,0.01602539047231922,0.0,0.0,0.0,0.5012088789698819,0.29673123486683034,0.0,0.0,0.3893465754630517,0.0,0.057237125233107755,0.1324479732255707,0.5018980396808923,0.013311927219212302,0.32417434320051963,0.0,0.0,0.28773966578715837,0.0,0.884107282973108,0.14066252295521986,0.0,0.4685802948021722,0.06283073213209295,0.9362296833321018,0.73194366371508,0.0020930389575332833,0.9856423766981156,0.46974927185588167,0.0,0.0013324290132810757,0.35214644348415436,0.0,0.0,0.0,0.17687472591726391,0.80113766106671,0.0,0.09076616515237342,0.0,0.14277782918478593,0.0190554126724342,0.3826829057070199,0.7795111885761623,0.0,0.6975651135212797,0.022819593787336688,0.0,0.0,0.5708062672057539,0.2260548523206752,0.8693405328408508,0.09615286043796466,1.0
2.0,0.05167211269367241,0.4826028374415475,1.0,0.358015640273702,0.6396774864069481,0.5078692493946763,0.27303455182774033,0.23178336200944674,0.3365713723520486,0.2102962169878643,0.3866733610672768,0.15210154344613996,0.07718941842877923,0.023914643119941098,0.20143964738152198,0.2562031640299745,0.28892907373920096,0.3049780123131043,0.3496769289243635,0.818307297239461,0.244826246645006,0.2986247544204327,0.4547895858989728,0.17851162167593299,0.48036363392035303,0.22344732268561726,0.2841131591384805,0.9310892954388246,0.23862322972369038,0.5123687958225647,0.0,0.7199093472858845,0.5169712793733682,0.34460425603499195,0.30337136661675884,0.4291770209033751,0.635887294079269,0.40857454092748435,0.23131813556120254,0.2205901136799068,0.3568983066530948,0.39841010053775905,0.17504467835520607,0.43400967618392566,0.3240678535438338,0.4287235239636801,0.29653524492234284,0.3644548182727579,0.2586206896551736,0.205708956892202,0.36002109704641494,0.3617835344392084,0.18472534669818055,0.22856613749856322
3.0,0.12814058566939238,0.6615677260838557,0.5115026104369796,0.8663245356793772,0.7844585206822234,0.8594430992736067,0.7676514772158247,0.06785827789893586,0.33478233853387257,0.6503390435403283,0.7286615980490599,0.20490271126697882,0.7502520833951186,0.09264833768145045,0.2869623123146931,0.9172356369691919,0.8912999799075723,0.6399999999999992,0.8273153427087292,0.7538661816106713,0.43397725667467146,0.8469220694171584,0.36346275911830594,0.40933753097997294,0.8099589467248086,0.7043582748430949,0.7509958814394705,0.8032100437131126,0.18338444468416304,0.7551031172530197,0.02493614442183639,0.6114394397603972,0.8511749347258495,0.7673479687105725,0.5756621405338433,0.8590849291039305,0.5965176969499265,0.7682850918145059,0.2273267399133468,0.6224294290458546,0.7442398445451994,0.9304418985270061,0.03801006148686426,0.6535253980288096,0.610933825999326,0.536462706333475,0.8281959378733615,0.9227242414138054,0.8475095785440621,0.5966811658075765,0.679957805907171,0.6242453353650957,0.2949283822649999,0.2551054291881123
1.0,0.05637810540798298,0.47840215582151174,0.17822490285360082,0.3625366568914953,0.32278709508024506,0.6140435835351085,0.45455683525288043,0.03189623995879401,0.28029059501556025,0.33832976445396246,0.29457753550423166,0.055293468392288284,0.4957516533705031,0.03966820523111907,0.2045631114141202,0.2950041631973359,0.41711874623267176,0.24116094986807418,0.3681743316863018,0.8568407161709112,0.19658496962847818,0.3777013752455782,0.7712217960472423,0.13845535534864992,0.4993448945448196,0.8566632457827721,0.33738437647694336,0.8270903551506416,0.33156369912622746,0.5210190410886657,0.016633716707312993,1.0,0.4171018276762382,0.33484733787534815,0.22892250503381523,0.5258003215904127,0.6384113521448376,0.3427482103952687,0.2629019579166743,0.3165155192234006,0.42194873692976603,0.38309562777648126,0.44930286020201615,0.7693152419436775,0.27342962714141533,0.3568021881951715,0.37837514934289285,0.47857619206402163,0.3568965517241406,0.5093350195770336,0.41793248945147804,0.5959304010799251,0.1334225588746191,0.2892374104394694
1.0,0.01216366223167227,0.04224459063168958,0.16202588981333546,0.23594819159335303,0.4940212456376426,0.0,0.14521782674010816,0.1940185645870093,0.33045603533535955,0.10617416131334566,0.08707502510399948,0.15007209869510235,0.743164091461787,0.020636831895110067,0.0,0.20774354704412995,0.16797267430179083,0.10673702726473104,0.20917268465729397,0.7583422498038377,0.11825469699110046,0.16306483300589333,0.47429296847450464,0.12941255274968172,0.5388057595527815,1.0,0.0,0.8462019634105071,0.5624971105392125,0.10206234506039223,0.006816071883823742,0.7995146727684789,0.1814621409921674,0.10623265203129066,0.01419794517011623,0.3179359742727701,0.6695726635132931,0.051276065981949094,0.5371991980646307,0.12440924766892149,0.0979920421948745,0.0,0.43019548256559986,0.6158093838662527,0.10841451125293727,0.4199205394316574,0.138351254480286,0.1292097365788585,0.097509578544062,0.5771552302297506,0.11835443037974899,0.8549056306884527,0.0,0.3764735181803088
2.0,0.08672472287800402,0.5455338035983206,0.19038310248647058,0.590053763440859,0.6339667640333886,0.7880145278450352,0.5140210315473225,0.061233547764906915,0.4226469415547765,0.4111349036402554,0.510830583847367,0.1750663129973481,0.8482828672261918,0.0735500702388118,0.23132660018074833,0.3502081598667773,0.5525416917821987,0.35493403693931436,0.5748131255542891,0.8241850345959058,0.32237957338607187,0.5347085789128995,1.0,0.3000200951168885,0.6430044815932165,0.9321736708834647,0.48268179056107147,0.7844958273847196,0.5279853908862554,0.625032965873728,0.019438070912160727,0.5705364104731581,0.6042210617928649,0.5632938009925141,0.42485414838143476,0.6244701067095447,0.48004403849290495,0.5467631497043285,0.30622840533079865,0.40375526887214114,0.5599148699916701,0.6025251344400301,0.6114124658515656,0.7167684046802091,0.4412999664091343,0.7579568766283784,0.5874551971326192,0.6628876292097378,0.5478927203065124,0.8536864225445673,0.516983122362868,0.7175463150833542,0.2035538343252557,0.25614631093628276
1.0,0.022341739497506164,0.162875485456131,0.16190669177771938,0.3247800586510282,0.030413425667619457,0.4645278450363185,0.1464697045568331,0.053063595217481746,0.32091020655443997,0.24803711634546755,0.13269258356046462,0.14441101596852637,0.363496841543343,0.023111913840390564,0.18480759778662117,0.2167360532889257,0.16757082579867388,0.2910114335971859,0.2104396300519445,0.823204222840431,0.2105876536233927,0.19384413883431678,0.35151659821946885,0.11313550807153899,0.3242805598296056,0.48716652828417756,0.14387954898386449,0.5654887184846127,0.5779923255921473,0.39659264729152444,0.06928630869061188,0.4661036093480147,0.14186248912097651,0.15207334510892323,0.16526408178016264,0.31866686156994717,0.5497961180884031,0.16643323996265366,0.6727360255449326,0.15838548984544604,0.27574720088831123,0.30091185410334215,0.8557144994056005,0.4293943396668827,0.11807188444742826,0.3273204130564616,0.1671445639187597,0.41205401800599956,0.11455938697318187,0.5774554327067403,0.285548523206752,0.45744478215140516,0.0862260443659767,0.23612051239479448
3.0,0.04910805021810192,0.37520805262740836,0.4999880801964383,0.37108993157380404,1.0,0.48704600484261623,0.2979469203805688,0.0532718166774431,0.2902325485058589,0.2431299072091359,0.37734901735762194,0.1495914407277523,0.24642634716332018,0.04006956987089471,0.17102947471896712,0.24213155703580327,0.2597950572634134,0.2995954265611261,0.28582288103382575,0.8235608816606035,0.1618696143523092,0.3005893909626707,0.8922024445686201,0.18795632661263278,0.516733744985924,0.1884253791766158,0.26135980014853843,0.8255890967428592,0.4878257385461777,0.5343108813755987,1.0,0.6361284586852449,0.17732811140121582,0.3753890150559357,0.3624348185244459,0.3913170589095196,0.5543222965258521,0.30314347961407045,0.2828589361559509,0.21382041129135246,0.38484315721291523,0.4018003273322426,0.07551626134672734,0.4570590028372006,1.0,0.20088462637086765,0.33082437275985965,0.4421473824608188,0.24176245210728103,0.8378012404110858,0.1762658227848121,0.0,0.1474100862829969,0.21625435829320955
2.0,0.09562076890605231,0.5781089006895453,0.19915607790783596,0.6719208211143678,0.026814138960912323,0.7650121065375292,0.5886329494241374,0.049945752830167923,1.0,0.4681477516059951,0.5247453736910037,0.18900539405052352,0.7027047065452711,0.09512341962673095,0.22953496852753233,0.39159034138218224,0.6968053044002407,0.37319261213720284,0.5637907006208046,0.6821777587559742,0.3313321090549515,0.659954158480682,0.6539031178286414,0.33297608681090557,0.5193004145641704,0.606888869406468,0.5097562622375286,0.8254713509853853,0.25092077483780534,0.6427026741916759,0.3293168054413131,0.2996421986926775,0.6575282854656204,0.5699385987046838,1.0,0.7137845344247922,0.495600228347741,0.5967164643635244,0.44855365227936084,0.5003193255843651,0.6208013324696937,0.6688099134907648,0.7750651477338036,0.6247235096879076,0.47136378904937926,0.8458309169126366,0.6418160095579485,0.6800600200066678,0.6530651340996156,0.5880455541290615,0.5887130801687764,0.5518555019089179,0.202278098926446,0.26452445114241585
2.0,0.13505104673160231,0.8244432115399868,0.2123513004505686,0.8840420332355812,0.9143501044777743,0.8556900726392265,1.0,0.07020898859165586,0.3111831442463532,0.6883476088508202,0.6848371826136843,0.20730600110373384,0.5308653874670061,0.10863602916583069,0.26100743606411797,0.4882597835137384,0.9087803897930484,0.7313632365875103,0.6936526035727827,0.7476389186104574,0.4705113716626643,0.8863785199738058,0.2046743016487001,0.3745059950432065,0.5845892320820258,0.6418437704672858,0.6811829045979351,0.6197989491191154,0.6701622721178592,0.7428134395274004,0.02373359116075248,0.47991284513980514,0.8409486510008719,0.7909832618386758,0.5973979038670048,0.872387077912587,0.6563611156418203,0.8337223778400275,0.39560519917369025,0.6293268616681561,0.7853243268252051,0.9671498714051934,0.45617584770782227,0.734897571574842,0.6914679207255623,0.5452916583714909,0.8565113500597413,0.8996332110703581,0.9107279693486612,0.5964256743377979,0.6872362869198301,0.6528998169757089,0.26938519805222555,0.2720596687058583
3.0,0.05837932490111152,0.36839185226282206,0.17922616635277855,0.40469208211143626,0.13170763727066895,0.577966101694915,0.3617926890335496,0.32129119223224367,0.3385390506470036,0.3360992148465365,0.31788839477836717,0.1668239189646283,0.7415774489160407,0.06150913104555457,0.19086426408333465,0.2504579517069116,0.4229455495278275,0.09523306948109107,0.3268719118206032,0.9649404379770311,0.18120497245373637,0.38310412573673636,0.45775171298833045,0.22439547190032857,0.7761823813587226,0.8186759632194813,0.30821686584295593,0.7184625347717944,0.5706877687198537,0.4322485363152065,0.01748993462920481,0.7759770307592537,0.37771975630983556,0.36647321053074194,0.2738396406629141,0.49247186083905636,0.8264190181047136,0.36982570806100284,0.5435976185688254,0.29863328649891385,0.4369390210049021,0.4714753331774608,0.46833938229713673,0.7678302056384478,0.24538125629828364,0.06909953345047506,0.39247311827957365,0.42139046348782877,0.37260536398467353,0.21284355618576803,0.42827004219409154,0.6747964786457856,0.09557194521172095,0.22958786191394545
2.0,0.037163271368489945,0.4562098755647143,0.17021479486018048,0.40982404692082147,0.38319822333081693,0.5432203389830489,0.26452178267400955,0.04632379532926392,0.32432516401634204,0.3264632405424683,0.20154927557021818,0.15493208480942874,0.6673685459236628,0.04809686266639929,0.19918821645447155,0.2773522064945872,0.2824994976893698,0.314898856640282,0.34422906372735157,0.7177794421856055,0.22134129114281703,0.29764243614931,0.481980393539742,0.16129680487641557,0.7749527988120758,0.47525875806443313,0.2355006414151661,0.7522555671665964,0.9284800665731768,0.45514003903159456,0.009399156288632077,0.5974990344465744,0.2615317667536971,0.17394229960467694,0.28731478135164473,0.42230668030989504,0.6949600391453268,0.23739495798319363,0.7460497370553864,0.23515136032698997,0.3233089664106571,0.3828618190320327,0.48933624103480533,1.0,0.15518978837756006,0.5364540504981424,0.27526881720430085,0.4608202734244735,0.2743295019157108,0.601944290085015,0.3622362869198331,0.6627218444873242,0.17293618475382302,0.8950880598730508
3.0,0.05148449836619177,0.4386938257906014,0.17631773428373906,0.4154447702834792,0.19966742153226832,0.5359564164648899,0.34677015523284743,0.2335970805159509,0.4134558126770263,0.27774803711634594,0.4009467795151333,0.15503889769106138,0.6124588510928557,0.013211586059268579,0.19248148911544136,0.2621981681931723,0.3154510749447462,0.24928759894459143,0.25617635879893685,0.5467472715600259,0.2618307670574937,0.3716437459070061,0.11299484069072865,0.21689329492933396,0.3255974897702768,0.6650971857643098,0.332995746404701,0.7291406031526427,0.44950763588170944,0.5626879054802465,0.014921280863529575,0.5771240353574737,0.26457789382071256,0.30120279249726756,0.26031287108265777,0.39482531793597475,0.7783803620942747,0.3118580765639599,0.764477188107469,0.24575296972793373,0.3277505320625497,0.36415711947627133,0.6440689975515475,0.6308629624129493,0.26066509909304664,0.6835426602844304,0.3820788530465943,0.46523841280426614,0.28352490421456206,0.4507125018363447,0.22362869198312532,0.46461668419614177,0.19595067915824257,0.3417923600556842
1.0,0.0807679679804882,0.5268288816675929,0.1484849929673157,0.5336021505376322,0.30829148752283775,0.6686440677966123,0.49549323985978655,0.5079946081600896,0.3553419876657638,0.39641327623126443,0.42648113613541583,0.17851992950349924,0.46600581274652264,0.0707070707070705,0.217992421239555,0.34121565362198153,0.5503315250150688,0.3087774846086187,0.4718104649689609,0.6267315785719384,0.30867707303291425,0.5317616240995424,0.4344832824274252,0.3004219974546201,0.5247025149330448,0.34097273435203485,0.40253865370333025,0.6978055134450944,0.7660461389098642,0.5897462946357919,0.015883323472396616,0.45468457373548943,0.5322019147084405,0.45840693077634803,0.378078372657338,0.5892413389855307,0.6602267166856957,0.4487239340180544,0.5434879313601829,0.3971132967173339,0.5191079855649094,0.5323825111059147,0.19982049929538082,0.6450724150598312,0.35866644272757503,0.7945191250681637,0.5066905615292753,0.621457152384128,0.5178160919540249,0.5767528311648492,0.498734177215191,0.8425080124887161,0.19739157672921942,0.3817417846971227
2.0,0.12201185097168608,0.802567963858285,0.48475457124466553,0.8365102639296215,0.0,0.8346246973365594,0.7642714071106671,0.07789674407390772,0.33898954541453274,0.629193433261956,0.699038875340697,0.1910882452423759,0.8595821347015028,0.09726403103886545,0.39398455708645813,0.9665278934221471,0.8167570825798673,0.6932981530343008,0.6615988850880533,0.678860831728369,0.5769176437349909,0.8089390962671895,0.10648467126356954,0.31134034429633767,0.5702844165530032,0.6255937124497827,0.734724191479307,0.6164063994819198,0.2836140605014563,1.0,0.021376586769028122,0.491164275251955,0.7032201914708421,0.7092270165699386,0.5820124941917506,0.8203479023534612,0.6482343826455716,0.7600373482726425,0.4166468620317723,0.5912632520117507,0.7434995836032207,0.9596679915828857,0.5124430203355406,0.2897305831503089,0.6541820624790035,0.2189147313661503,0.8181600955794527,0.8255251750583534,0.8141762452107273,0.7224276799458359,0.8406118143459924,0.7011652270412181,1.0,0.2508205724211038
2.0,0.08215944090930428,0.50194182452247,0.19207571459222306,0.5271260997067436,0.4491997330620196,0.6859564164648937,0.4439158738107142,0.06496509550789599,0.33922255994946177,0.3965917201998555,0.42662458757710375,0.1774518006871633,0.6880171416708681,0.28657435279951826,0.1862028507554975,0.33522064945878377,0.5559574040586706,0.4263148636763405,0.452932978588624,0.6345709394393324,0.2713660121486088,0.5576293385723635,0.40312596635327413,0.2673320383146915,0.6728974474403853,0.6189565100795741,0.4137465397339816,0.8425812813682068,0.4029757593502952,0.5741336568384405,0.016128644337657635,0.6438237373111713,0.5456919060052218,0.5199764488182355,0.36790748102638116,0.5610290893144269,0.6246941771326046,0.48101462807345163,0.34224846590251196,0.40643760378081456,0.5437216618858135,0.5880289922843119,0.08477471874286405,0.748243358370524,0.38335572724218847,0.4328263899107583,0.5201911589008387,0.564188062687561,0.509003831417624,0.10775991466584901,0.4709915611814367,0.6480136481461545,0.19384343765127998,0.23433888044547196
2.0,0.10654930348180951,0.6456368391852282,0.45516961880468165,0.6755865102639302,0.057096283654424144,0.7650121065375292,0.588507761642464,0.057419807340354394,0.3427255451245591,0.4908993576017109,0.5314875914502918,0.18779484805867686,0.2739627509712622,0.0834169509666197,0.2775760650695247,0.4510407993338885,0.6618444846292929,0.3666138962181182,0.5545419992398298,0.19268136101005803,0.3433217968639642,0.6715782580222666,0.03982596147064727,0.5252863554156331,0.5412649246460752,0.3265276653240987,0.5095537100803468,0.7579662364040449,0.6508298531383406,0.7601666754575668,0.018403875107628604,0.0,0.6446910356832037,0.5934056691058955,0.499974185554236,0.7140768893436655,0.7813529603653563,0.5851229380641159,0.7578289245169197,0.4833312044961028,0.6484685851762733,0.6837736731353748,1.0,0.4525140101451427,0.4913503527040619,0.7387582338633579,0.6651135005973737,0.6940646882294079,0.6750957854406158,0.5907090527015031,0.5738396624472585,0.3710010020786917,0.21026283566363876,0.24236580288381712
3.0,0.04931129907287274,0.2548149322342878,0.16986912055689285,0.3394428152492671,0.22997144638813205,0.5426150121065371,0.25125187781672287,0.2751427412903157,0.28235924627565095,0.19450392576730716,0.2113039736049336,0.15405977960942144,0.5405631839615643,0.15857247976453256,0.1929888538313962,0.2415487094088256,0.2927466345187853,0.0,0.2865830482706172,0.620885940509309,0.22926967085746539,0.2665356908971851,0.4444818176393043,0.2324335186549663,0.4872372019270183,0.6464542280577802,0.16656539058807626,0.8528178031585305,0.45198871954508324,0.5203333509151312,0.39130121073062335,0.73789414619572,0.3104873803307225,0.17680208596181385,0.30259693324384285,0.4166057593919022,0.6355162290001631,0.2578586990351693,0.3523823452343956,0.1399923361859763,0.3519015452947161,0.38005611409866535,0.5799998425432408,0.594452217002884,0.12294255962378237,0.6180785776731378,0.27849462365591365,0.38729576525508325,0.22049808429119014,0.20015840471126262,0.34715189873417873,0.6956248084870265,0.13445339863883604,0.3848772014968263
1.0,0.1258892137396225,0.6317666640247276,0.11234414856843127,0.8273460410557208,0.20632993096808872,0.8053268765133166,0.7571357035553318,0.06844458569408973,0.2775229001506827,0.594575303354746,1.0,0.19808448898937253,0.5971559061656632,0.07753026958324964,0.2875648079148894,0.4219816819317237,0.846895720313443,0.3876868953386097,0.8085645508678585,0.5842428133247738,0.6960199180675238,0.7968238375900454,0.3574896786688874,0.48864625895907293,0.4207591160443724,0.7419948738312698,0.7034636418877863,0.6785761594277562,0.5775300118660525,0.7145946516166458,0.022733066847530715,0.4653093050201495,1.0,0.7445537892169231,0.6129382002168409,0.8264873556497577,0.6479285597781764,0.6480703392468123,0.5341767060931247,0.5816834844807757,0.7378550939206076,0.9171148000935255,0.5781890898212071,0.8597734928835499,0.5496305005038619,0.8576720996459755,0.8229390681003602,0.8489496498832931,0.8042145593869753,0.5943178697121252,0.6531645569620259,0.7430454910599665,0.23845430987840657,0.26849640480721354
1.0,0.08395741154766201,0.5255607513672033,0.15036832193005456,0.565493646138808,0.2307153719080604,0.7065375302663415,0.5312969454181251,0.06356781992131431,0.3345726254524365,0.4210385438972162,0.4649261225075291,0.18236519324230602,0.642175034846822,0.08324971570004708,0.23007404353823457,0.3617818484596166,0.6033755274261593,0.35134564643799504,0.5188141391106038,0.840480776089593,0.25858172058200346,0.5774394237066126,0.602190672012239,0.3111393931274704,0.8509383125827281,0.7223101796221901,0.4369050030382843,0.843192087485098,0.43892065155414517,0.6273537633841441,0.026860229639570684,0.40671296464981443,0.5402523933855506,0.7064513415762473,0.39759409365480997,0.6139453296301728,0.6559166530745392,0.5064581388110808,0.40592798425379234,0.4285349342189294,0.5534375867493299,0.5730652326397018,0.2899172564734409,0.6815495963046041,0.40871682902250633,0.8428706212293015,0.548387096774195,0.5986162054017989,0.5616858237547893,0.16772376262287558,0.5222573839662452,0.7225070186916662,0.16725802317965666,0.2514719217359099
3.0,0.10443864229765047,0.641911706427834,0.20099172765632795,0.7178641251221907,0.36897611780279405,0.7744552058111396,0.6726339509263907,0.30258413790836075,0.0,0.5414882226980732,0.5801176301821811,0.18996670998522522,0.8880082446098629,0.07947019867549669,0.25277861457722256,0.39825145711906745,0.7335744424352014,0.4821459982409845,0.6541239072595937,0.522826164491048,0.36451123039977434,0.7242960052390315,0.14335935592723786,0.32386630048898163,0.8164831251553776,0.6224736600535308,0.5428397812436706,0.9676640713539296,0.9301906273597261,0.6872197900733165,0.02221356383874247,0.586065424442712,0.6910356832027853,0.6292371099335509,0.4785481955702404,0.7288408127466762,0.644764312510194,0.6313414254590726,0.5999768438115086,0.5916464427129893,0.6793744795040249,0.718611176057984,0.0,0.7024026324222501,0.6731609002351351,0.12096529875615583,0.7048984468339337,0.7218239413137699,0.708045977011496,0.49813810591398866,0.5834388185653991,0.7110452260474206,0.3979554062135148,0.0
2.0,0.08850705898907157,0.5424427359911248,0.19485302882208475,0.6223118279569879,0.6692266456617104,0.9599273607748194,0.5252879318978443,0.06554592379094558,0.5541551669678594,0.40872591006423836,0.5194376703485853,0.17761202000961385,0.5450117144636554,0.04428389858853407,0.23107291782277126,0.44346378018318106,0.5734378139441422,0.4365171503957789,0.49955656911186835,0.6548434267779443,0.3360291001553896,0.5758022265880798,0.5006266038073642,0.3038381673253401,0.4996338128481299,0.686138200271264,0.49584768077780156,0.5423222407017652,0.34172689587153865,0.625876892241151,0.02181912636910692,0.44211416120734276,0.5746301131418634,0.5612751282698311,0.4757086065362167,0.6224236222774437,0.5902789104550644,0.5639589169000943,0.34752563938502035,0.5247158002299147,0.5952623299713142,0.6430909516015929,0.5964304552862165,0.6247352336587386,0.4450789385287202,0.3014827445922667,0.605973715651137,0.6745581860620206,0.6026819923371654,1.0,0.5237341772151907,0.5416276739351875,0.24114246661161262,0.24092261714709015
1.0,0.0,0.27502575889672604,0.11408443988843059,0.1280547409579651,0.27726541730939563,0.3876513317191292,0.03142213319979987,0.0326195355565541,0.31272104017688396,0.18772305496074354,0.0,0.1324657753725105,0.0,0.009498963141347091,0.1797180954796977,0.18268109908409702,0.04862366887683513,0.07141600703605894,0.12973520841251748,0.7239924388330125,0.02198403729340277,0.08775376555337311,0.412701340552388,0.08038046754638623,1.0,0.41142919028193925,0.014516237931269453,0.8179797771661543,0.8432833520827242,0.35123160504245865,0.0037279151093602635,0.2952480197045775,0.016318537859008452,0.2407267221801674,0.09768186277040443,0.0,0.6497023324090688,0.003345782757548651,0.6889514512227081,0.06910205645676225,0.0,0.21042787000233582,0.7023437438493447,0.4755437968470334,8.3977158209787e-05,0.7035982307472582,0.0,0.1826442147382434,0.0007662835249049806,0.6662642676017656,0.21276371308017086,0.40067412566563704,0.053552410513426574,0.16920394896486568
2.0,0.06505526805397029,0.38353015772370525,0.1382339619043077,0.4532013685239517,0.4017416609231234,0.5892251815980613,0.47358537806709855,0.16079080318688424,0.295509033196804,0.2955924339757301,0.34851527757853934,0.16561337297278164,0.45786500192769647,0.06622516556291404,0.20096399296031456,0.21532056619483741,0.3897930480208971,0.12605101143359645,0.3209172684657266,0.8262037235180827,0.20460163864952632,0.4027504911591347,0.41550613854725565,0.22861544644651471,0.6807990270844114,0.8817886925175472,0.3279994598609162,0.9302797933561958,0.5897196837774119,0.5275067250382391,0.005416299887922059,0.6869347868859637,0.46997389033942694,0.42602405584994624,0.2983117352470433,0.4984651366759226,0.79962077964443,0.32492997198879575,0.39511160673479434,0.2674671094648099,0.4401776626260742,0.4064765022211829,0.6259614703312106,0.6936643661630569,0.2913167618407787,0.5350344935037946,0.39187574671445624,0.5022507502500833,0.35670498084291324,0.7143094384936223,0.4185654008438826,1.0,0.12997123900105376,0.20206516047459097
